batch_size,relative_time_s,power_total_W
32,202.9,1820.07807638011
32,203.0,1894.8177363853424
32,203.10000000000002,1824.7579498039615
32,203.20000000000002,1750.7107330003792
32,203.3,1746.8598116628543
32,203.4,1720.006277439354
32,203.5,1722.4100350163583
32,203.60000000000002,1780.3074687558424
32,203.70000000000002,1781.2478309474568
32,203.8,1787.6243982237945
32,203.9,1779.803116487362
32,204.0,1750.355968115272
32,204.10000000000002,1855.1801400487957
32,204.20000000000002,1810.5635085272186
32,204.3,1725.0878784212086
32,204.4,1729.397692998341
32,204.5,1755.8577218712994
32,204.60000000000002,1752.8768296461212
32,204.70000000000002,1746.212398817633
32,204.8,1736.413597911698
32,204.9,1719.8635566882867
32,205.0,1720.8263184697137
32,205.10000000000002,1723.7227102233014
32,205.20000000000002,1737.179406128254
32,205.3,1956.0790195974296
32,205.4,1902.2094284859622
32,205.5,1907.7863322419762
32,205.60000000000002,1888.7551654471984
32,205.70000000000002,1756.5669791244259
32,205.8,1754.5674606659206
32,205.9,1721.9682098079368
32,206.0,1702.7384887173255
32,206.10000000000002,1707.1542240345805
32,206.20000000000002,1733.1992844546614
32,206.3,1732.5145157750972
32,206.4,1725.1701584768996
32,206.5,1755.719954743336
32,206.60000000000002,1740.233942324193
32,206.70000000000002,1772.8193173604711
32,206.8,1758.3823351519436
32,206.9,1723.9349778196645
32,207.0,1732.006598956323
32,207.10000000000002,1742.7766207259315
32,207.20000000000002,1741.0726610438426
32,207.3,1746.5776155025906
32,207.4,1766.7772502359057
32,207.5,1740.132436149654
32,207.60000000000002,1732.7008403629663
32,207.70000000000002,1757.6005217023335
32,207.8,1764.6560602220843
32,207.9,1744.1931558661752
32,208.0,1698.6078220699844
32,208.10000000000002,1694.049851747737
32,208.20000000000002,1717.8287656861435
32,208.3,1716.4524313544282
32,208.4,1713.943904888493
32,208.5,1719.2087509477933
32,208.60000000000002,1719.5014974791432
32,208.70000000000002,1716.6913092050909
32,208.8,1714.0832648534717
32,208.9,1727.3085341604947
32,209.0,1741.078166897012
32,209.10000000000002,1739.9063509830496
32,209.20000000000002,1792.4102349955974
32,209.3,1905.3319993738078
32,209.4,1837.1217960740544
32,209.5,1734.5803613752744
32,209.60000000000002,1737.2198716813866
32,209.70000000000002,1735.8330779912555
32,209.8,1862.4750178226013
32,209.9,1873.9978583032196
32,210.0,1754.904738496072
32,210.10000000000002,1751.1588504494132
32,210.20000000000002,1757.5781748638756
32,210.3,1731.369092466495
32,210.4,1739.111206434735
32,210.5,1788.984904901017
32,210.60000000000002,1783.5284716109834
32,210.70000000000002,1741.109897825897
32,210.8,1731.920926790561
32,210.9,1724.5280768180855
32,211.0,1706.883263823825
32,211.10000000000002,1711.5856389914777
32,211.20000000000002,1727.1849366572949
32,211.3,1734.8892436570395
32,211.4,1748.155848330439
32,211.5,1752.0758283944144
32,211.60000000000002,1737.2870876399306
32,211.70000000000002,1730.934303987725
32,211.8,1817.5257479424297
32,211.9,1990.0583086136915
32,212.0,1908.3356877814792
